symbol,num_deals,total_volume,min_price,max_price,mean_open_pos,max_open_pos,buy_count,sell_count,buy_volume,sell_volume,num_trading_days,std_close_price,mean_price,mean_volume,buy_share_cnt,buy_share_vol,has_direction
IBU5,443719,9392981,59.05,72.06,734190.2053672099,976888,219785,223934,4533406,4859575,87,2.688684864971633,65.35625073526263,21.168759958442166,0.49532474381308894,0.4826376205807294,True
NRH5,442454,14110468,2.956,4.878,148831.37879071804,594066,220893,221561,7108947,7001521,60,0.41171114469572806,4.100969043109566,31.891378538785954,0.4992451192666356,0.5038066065562106,True
UCZ5,435589,2744741,6.668,7.86,45485.50928815515,186500,206857,228732,1346006,1398735,150,0.13325145763543644,7.104890823689304,6.301217432028817,0.47489032092178635,0.49039453995841503,True
RIH6,431511,705928,95660.0,130290.0,4240.663560558437,62792,216184,215327,353724,352204,234,5857.079156566515,109796.56212703732,1.6359443907571303,0.500993022194104,0.5010765970467244,True
SSM5,424058,7514892,991.0,1671.0,245724.36337646347,533616,203005,221053,3626505,3888387,117,159.799331686053,1290.043890222564,17.721377736064408,0.4787198920902329,0.482575797496491,True
NRQ5,419342,25374731,2.634,5.45,321120.58191955555,2408554,207345,211997,12215605,13159126,132,0.5729782271176349,3.0198404118833793,60.51082648530316,0.4944532147984223,0.4814082561111682,True
NRM5,418450,18195475,3.005,4.821,111923.38881081891,812330,207850,210600,8953011,9242464,122,0.33105091466703906,3.7214052049229296,43.483032620384755,0.4967140638069064,0.4920460169355293,True
GLH5,418218,3237292,7993.3,9347.1,194388.57977387012,279200,206736,211482,1580361,1656931,55,385.94698498479875,8719.975952732786,7.740680697626597,0.4943259257133839,0.4881737575726873,True
MNM5,415836,2906465,3651.0,5798.0,138086.93383484884,352826,198785,217051,1375655,1530810,117,521.6057708318085,4545.896956973422,6.989450167854635,0.4780370145922912,0.4733086412532062,True
YDZ5,413227,4379929,3762.0,4900.0,143971.2466251126,327930,201616,211611,2092624,2287305,163,214.76685307921605,4151.056174935326,10.599329182265437,0.48790616295643796,0.47777578129691145,True
ETZ5,407854,11312212,20.61,39.36,363718.394983576,874568,199450,208404,5400255,5911957,120,5.070277020896143,26.970424146876088,27.735934917887285,0.4890230327519161,0.47738276121416395,True
SRH6,406776,1295152,29999.0,34314.0,38870.25397785449,292936,201806,204970,631129,664023,105,756.8279483519331,31406.520431392215,3.183943988829233,0.49611088166460166,0.48730110442635305,True
MNH5,405414,2729429,4648.0,5561.0,406930.4339247384,532380,174105,231309,1239076,1490353,55,192.00490664325244,4997.540297079036,6.732448805418659,0.429449895662212,0.4539689436874892,True
NRU5,399898,23071818,2.776,5.875,264685.0830881416,1366578,197640,202258,11275736,11796082,143,0.5279462388948355,3.036083403767961,57.69425703554406,0.4942260276370474,0.4887233420443937,True
CCH6,398306,3052976,425.8,686.7,69258.71499697142,332832,194505,203801,1484597,1568379,99,66.49706306297163,494.18240272554266,7.66490085512144,0.4883305800063268,0.4862786343554617,True
SSU5,380843,10589420,1062.0,1914.0,474914.3379388248,1430098,188245,192598,5153327,5436093,141,106.3465788487188,1254.8624104946132,27.805211071228825,0.4942850465940033,0.48664865497827076,True
YDU5,376315,3739055,4014.0,5178.0,158933.4501564621,484554,190769,185546,1854981,1884074,142,215.43340199290432,4351.544934429932,9.935971194345163,0.5069396649083879,0.49610957848975207,True
PIM5,370440,2569784,4270.0,8732.0,43261.72534666803,109656,183076,187364,1268977,1300807,117,1058.171445181537,5339.559029802397,6.937112622826908,0.49421228808983914,0.49380687248422434,True
RBU5,369516,4725726,10925.0,12285.0,409493.75598519616,1084342,188141,181375,2255173,2470553,143,344.9445844979595,11753.764562292296,12.788961777027247,0.5091552192597885,0.4772119670078206,True
NRF6,368623,17141302,3.497,5.007,307821.36279862566,2252714,183391,185232,8258976,8882326,100,0.2403244028097409,4.025334938405905,46.50090200557209,0.49750286878463906,0.4818173088602021,True
PIH5,353764,2088286,4849.0,8410.0,108347.58060833323,218704,177413,176351,1049942,1038344,55,762.616006299352,6891.040346106443,5.903048359923565,0.5015010006671115,0.5027769184872187,True
YDH5,348250,3692724,3963.0,4818.0,332932.89881669456,416836,174033,174217,1844515,1848209,55,232.15550779160887,4412.764390524048,10.603658291457286,0.49973582196697774,0.4994998272278134,True
PDH6,338038,795485,1158.2,2082.73,12931.885771204885,100284,171040,166998,403212,392273,108,188.16596138392697,1753.1981043551316,2.353241351564025,0.5059786177885327,0.5068756796168375,True
PIZ5,336394,2807820,3692.0,7184.0,45032.0424467176,135798,168743,167651,1417882,1389938,165,1095.0930249678936,4687.765938155853,8.34681950332051,0.5016230967258631,0.5049761024567102,True
SEU5,332075,3808183,1795.0,4687.0,91773.11711723078,355050,137112,194963,1879034,1929149,141,380.7626846026478,2474.1332560415567,11.467840096363773,0.41289467740721225,0.49342009036855633,True
NRG5,318910,11012766,2.953,4.435,212813.22467583683,506644,161116,157794,5496842,5515924,39,0.3516553298119555,3.5742544824558653,34.53252014674987,0.5052083659966762,0.4991336418116938,True
RMU5,318679,1179029,897.5,1284.0,10988.156540280497,37502,157038,161641,594895,584134,187,66.07223379152053,1107.9305931674191,3.6997386084429786,0.4927779991778561,0.5045635009825882,True
VBH6,310657,2635663,6774.0,7830.0,243310.1209197028,1123216,159075,151582,1323924,1311739,93,163.08103444657996,7514.984684072788,8.484157768857616,0.5120599246113882,0.5023115625935486,True
EDH6,298798,1213446,1.1341,1.185,99513.42116281303,630232,194328,104470,712471,500975,132,0.007847861869587601,1.167605705861485,4.061091439701738,0.6503657989678646,0.5871468528471807,True
GLH6,297482,3250725,9157.8,12021.7,76458.85289182128,924314,149382,148100,1603790,1646935,221,723.7109124625373,11230.695681083225,10.927467880409571,0.5021547522203024,0.49336378807804415,True
TBU5,296578,3923212,3088.0,4110.0,139353.8215816556,395550,133720,162858,1875462,2047750,192,214.43487739836425,3380.547997491385,13.228263728260357,0.4508763293298896,0.4780424815176952,True
LKM5,275756,659772,59062.0,81000.0,64719.96597703303,244580,134896,140860,327709,332063,117,5736.337250290592,65088.55220194665,2.392593452182364,0.48918609205239416,0.49670037528115774,True
SSZ5,273470,7332054,848.0,1620.0,312878.25598824717,666844,137232,136238,3621698,3710356,164,185.69778704422646,1041.8273997147767,26.811182213771165,0.5018173839909313,0.49395408162569454,True
SVM6,273254,748001,37.02,80.49,8600.45262190405,64488,135967,137287,367875,380126,168,9.79852672461803,68.37943279878795,2.7373835332694125,0.4975846648173494,0.49181083982508045,True
SEZ5,273178,3563789,1807.0,3737.0,66553.79440840802,207002,133350,139828,1758097,1805692,157,263.9385938673616,2400.926549722159,13.045666195667295,0.4881432619024958,0.49332241611386085,True
TBZ5,272956,4243144,2886.0,3940.0,207691.75721677687,565708,133510,139446,2090540,2152604,167,207.41444040900615,3128.31038335849,15.54515746127581,0.4891264526150735,0.4926865550638866,True
WUZ5,272203,6779128,779.0,2224.0,201449.57799701858,674598,129459,142744,3327204,3451924,162,316.7590774802962,983.1728856772336,24.904677758878485,0.47559725645933365,0.4908011767885191,True
VKH5,272159,2878041,3038.0,3734.0,103826.61850295674,168444,134568,137591,1406236,1471805,55,145.9445215381633,3360.6320422988033,10.57485146550362,0.49444626119290563,0.4886087446287249,True
VKM5,270983,2495037,2392.0,3903.0,79888.6067241131,156680,133630,137353,1210239,1284798,117,437.7179206327169,2931.5446098094712,9.207356181015045,0.4931305653860205,0.4850585382100546,True
RBM5,263932,3089215,10515.0,11587.0,346810.6714756307,794122,135869,128063,1437775,1651440,105,229.9471503223992,11070.249943167179,11.704586787505873,0.5147878999136141,0.4654175899055262,True
SEM5,262557,2794856,878.0,3542.0,47331.44849182473,115218,129088,133469,1364567,1430289,108,553.6671830639217,2558.840152804915,10.644759042798325,0.4916570497073017,0.488242328048386,True
PIU5,260801,1689624,4340.0,7350.0,41952.30305538301,112792,130670,130131,840813,848811,143,656.2393189461579,6295.253112526409,6.478594790664146,0.501033354933455,0.49763320123293703,True
MNZ5,257597,3268110,2848.0,4160.0,147201.46059762978,323034,130761,126836,1600688,1667422,163,432.7203841385897,3200.4493258850066,12.686910173643327,0.507618489345761,0.4897901233434615,True
RBH6,252924,2498292,11530.0,13000.0,326358.89230281464,1243526,129307,123617,1154573,1343719,124,305.83000131816254,11955.147886321583,9.877639132703894,0.5112484382660404,0.4621449374212462,True
LKU5,248709,592060,58275.0,79700.0,20766.89470099909,50140,122397,126312,285410,306650,139,3151.692799140874,63825.1365772851,2.3805330727878764,0.49212935599435487,0.48206262878762285,True
ALM5,244793,1073725,4436.0,6926.0,114305.68901660995,221202,114042,130751,528524,545201,117,686.6336567010007,5296.815039645741,4.386256959962091,0.4658711646166353,0.49223404503015206,True
NRF5,243701,9289026,3.351,4.307,237966.7733122479,417658,121542,122159,4583694,4705332,19,0.2337076946737262,3.8695409005297474,38.11648700661877,0.498734104496904,0.4934525966446859,True
MNU5,242295,2469048,3239.0,5880.0,124473.58456249478,278718,115699,126596,1173244,1295804,145,550.693524173881,3766.5533873996574,10.190255680059431,0.47751294909098413,0.4751807174263117,True
RNM5,241710,513503,40900.0,63295.0,21250.539139853412,45286,117793,123917,249878,263625,116,6654.2511923551265,47563.77849902776,2.124459062512929,0.4873319266890075,0.4866144891071717,True
TNM5,227133,2496866,1200.0,1394.0,143526.5920369711,290386,100884,126249,1220653,1276213,117,38.586928819798295,1291.0648034411556,10.992968877265742,0.44416267121026004,0.4888740525122293,True
IBH6,222522,2216345,49.65,78.17,255378.556090158,998038,105415,117107,944536,1271809,102,7.793525131414268,55.734257736313715,9.960116303107108,0.4737284403339895,0.4261683086342605,True
WUM5,217801,1798418,1471.0,2865.0,75962.46791527214,198122,102027,115774,846956,951462,117,263.7168451538869,2070.059246743587,8.257161353712792,0.4684413753839514,0.47094501945598854,True
RNU5,217502,503283,39768.0,64586.0,14228.839781745875,42448,106737,110765,245238,258045,187,6592.85543093832,45066.94703037213,2.313923550128275,0.49074031503158594,0.4872765422237588,True
SZH5,213395,4193776,1200.0,2170.0,207024.0454018309,276256,107015,106380,2092558,2101218,55,268.85165073142116,1713.2034536891679,19.65264415754821,0.5014878511680217,0.4989675175784305,True
RNZ5,206198,519375,37661.0,66231.0,11209.991349274513,39326,105423,100775,257790,261585,266,7756.9847244270795,42140.35591518832,2.5188168653430196,0.5112707203755613,0.4963465703971119,True
AFZ5,205855,1464564,5018.0,7705.0,57797.5557543283,178902,101771,104084,706473,758091,161,586.0044298875433,5687.734327560662,7.114541789123412,0.49438196789001965,0.4823776905618327,True
VKU5,205343,2713431,2525.0,4210.0,74641.02586721793,157702,104772,100571,1348936,1364495,144,313.2801088058843,3200.5713123895143,13.214139269417512,0.5102292262214928,0.4971329656070119,True
PSH5,202318,2881554,1469.0,2222.0,144059.6641482554,281992,97996,104322,1426271,1455283,55,224.50747889726978,1697.731437637778,14.242697140145712,0.4843661957907848,0.4949659107550995,True
AFH5,200467,1123465,5923.0,7982.0,47166.03014772051,62742,99106,101361,562888,560577,55,599.2769369315379,7038.983189253094,5.604239101697536,0.49437563289718506,0.5010285144619547,True
PTM5,197826,512923,919.3,1335.8,22084.182573528597,55126,100382,97444,260088,252835,118,75.23238474053329,1099.5628850606088,2.5927987221093285,0.507425717549766,0.5070702620081377,True
RNH5,197174,404700,52134.0,62917.0,32339.425429040362,53322,94564,102610,198317,206383,55,2068.064145466555,55801.19612626411,2.0525018511568462,0.47959670139064986,0.4900345935260687,True
S1H6,191651,1814515,49.4,79.88,32613.549767974073,134766,95137,96514,909915,904600,37,8.082953441430696,71.41726419376889,9.467808673056755,0.4964075324417822,0.5014645786890712,True
PSM5,191382,1775740,1099.0,2322.0,99351.48695803464,212332,83347,108035,852876,922864,117,349.96420578198797,1416.4724791255187,9.278511040745734,0.43550072629609893,0.480293286179283,True
AFU5,182197,1374534,5513.0,10300.0,50432.83338367056,183314,89430,92767,658096,716438,146,652.6654815072293,6341.142746587485,7.5442186205041795,0.4908423300054337,0.47877753478633484,True
LKH5,180832,384997,70816.0,81015.0,18790.335531936882,25242,89409,91423,189060,195937,55,2077.3762073997855,74892.36005242435,2.1290313661298885,0.4944312953459565,0.49106876157476553,True
PDM5,178760,385637,916.67,1104.88,16358.156261955466,39412,89060,89700,184806,200831,118,36.779857320842005,1011.7866616133363,2.1572891027075407,0.4982098903557843,0.47922268869429024,True
MEU5,177277,683694,16813.0,23901.0,42140.946515986856,270540,86135,91142,339068,344626,144,1200.5928173219475,18033.253400046255,3.8566424296440034,0.4858780326833148,0.4959353160917018,True
BRG6,176975,514513,58.64,77.5,7112.470320909358,84714,88847,88128,259157,255356,227,4.15797333091213,61.46227320242973,2.9072637378160757,0.502031360361633,0.503693784219252,True
TIH5,176018,469328,27700.0,36818.0,42984.3244899782,95138,88106,87912,241199,228129,55,2222.0520518682983,32169.15523980502,2.6663636673522024,0.5005510800031815,0.5139241639109535,True
PDH5,175782,340548,920.0,1070.45,25716.387759571142,48068,87716,88066,162688,177860,56,30.966760224976145,991.2019522476704,1.9373314673857391,0.49900444869213,0.4777241387410879,True
ALH5,175472,986748,5546.0,6649.0,192944.2222953916,227884,82531,92941,463239,523509,55,230.2398442029223,6037.763329762013,5.623392905990699,0.47033714780705754,0.4694602877330382,True
NAH6,174458,1197272,22884.0,26175.0,94546.7733090484,584794,90200,84258,633452,563820,110,580.3181737078457,25137.386293549163,6.8628093867865045,0.5170298868495569,0.5290794405949525,True
AFM5,174057,1023472,6101.0,9577.0,29299.228465709253,68006,85049,89008,492356,531116,117,541.4851488009092,7169.520226132819,5.880096749915258,0.4886272887617275,0.48106445510966594,True
EHZ5,172798,2344695,2778.6,3916.0,118201.79018450696,192200,87169,85629,1177711,1166984,35,137.28698059909698,3024.0293371451057,13.568993854095533,0.5044560700934039,0.5022875043449148,True
KCG6,172304,2023179,3.257,4.187,54453.963202991115,160854,86487,85817,999843,1023336,129,0.1506547957760061,3.703948132370694,11.74191545175968,0.5019442380908162,0.4941940381943466,True
X5Z5,171436,3014427,2333.0,3497.0,188253.3983543528,965290,72975,98461,1480019,1534408,163,208.31345544796002,2726.1754823957626,17.583395552859375,0.42566905434097857,0.4909785508157935,True
BMN5,166231,1664795,58.74,82.6,5978.718531913707,93032,82862,83369,791222,873573,116,5.4949048247429655,72.00427044293784,10.014949076886982,0.4984750136857746,0.47526692475650156,True
WUH5,164325,1453782,1740.0,2751.0,84313.17595957736,132794,79009,85316,703417,750365,55,191.82705278927205,2137.7390902175566,8.846992240985852,0.4808093716719915,0.48385314992206535,True
MCH5,159465,801211,10118.0,13249.0,46186.97963424027,78964,79054,80411,399521,401690,55,567.1749176448014,11363.375888125922,5.024368983789547,0.4957451478380836,0.4986464239757068,True
ALU5,154807,781237,4462.0,6767.0,72360.50938781814,168504,75018,79789,375122,406115,142,499.5187039249602,4798.269690647064,5.046522444075526,0.4845904900941172,0.48016414993145484,True
UCH6,151960,629793,6.675,7.588,11607.861633492688,153810,75400,76560,315118,314675,94,0.06989992274150206,7.019420788365359,4.144465648854962,0.4961832061068702,0.5003517028610988,True
RTM5,148865,544013,5265.0,8625.0,30341.14297283401,93616,72970,75895,269429,274584,117,859.1899525685546,6638.065797870554,3.654404997816814,0.49017566251301514,0.4952620617522008,True
MEZ5,147508,516643,14790.0,21155.0,13287.097889214147,33180,73336,74172,255187,261456,158,1051.455697349091,17136.229919733167,3.5024744420641594,0.4971662553895382,0.49393294789632297,True
SPU5,145307,430396,27736.0,34908.0,18676.089052379382,59446,71013,74294,209243,221153,144,1223.979162025821,30514.83463976271,2.961977055475648,0.488710110318154,0.48616390486900435,True
TNH5,144709,2275232,1130.0,1327.0,199684.83087761284,282500,69486,75223,1141440,1133792,55,39.62091411132288,1207.243295164779,15.722809224028913,0.48017745959131775,0.5016807077256298,True
AKH5,140647,400642,13616.0,19711.0,26596.483956322616,45192,71330,69317,202032,198610,55,1589.9475007744302,16333.881575860132,2.848564135744097,0.5071562137834437,0.5042706456137899,True
MEH5,140500,438808,19828.0,24905.0,27306.309128950015,35178,70102,70398,216586,222222,55,1145.6907586596465,22065.09531672598,3.123188612099644,0.49894661921708183,0.49357805691783196,True
ALZ5,139376,734912,3833.0,5614.0,72223.96889891087,149784,75022,64354,361658,373254,162,420.1148415170288,4335.213150040179,5.27287337848697,0.5382705774308346,0.49211062004702605,True
NMU5,139289,617685,10612.0,17500.0,32902.91268252344,77000,67176,72113,310587,307098,144,1458.3067652591546,11960.943240313305,4.434556928400664,0.4822778539583169,0.5028242550814735,True
RTH5,138177,507938,6357.0,8228.0,106055.12450527288,120306,66901,71276,241753,266185,55,405.2732444827835,7049.896350333268,3.675995281414418,0.48416885588773817,0.4759498206474018,True
PXZ5,137291,537619,20012.0,24630.0,52862.092001329926,92822,67831,69460,274403,263216,96,978.3992565172457,22158.029936412437,3.9159085446241924,0.49406734600228713,0.5104042081846065,True
MEM5,135026,466626,17668.0,24313.0,22288.78297638901,53028,65527,69499,227918,238708,117,1443.5922755308382,19721.673966495342,3.455823322915587,0.4852917215943596,0.48843827819281393,True
NGG6,134329,556756,3.043,4.346,14487.402824117375,78976,67324,67005,274335,282421,106,0.2133461844736621,3.4680865189199652,4.144719308563303,0.5011873832158358,0.49273829110058986,True
SFH6,133513,542534,650.89,703.0,43083.958461116854,265152,67771,65742,292960,249574,111,10.114647806310431,682.7371507643451,4.063529394141394,0.5075985110064188,0.5399845908274873,True
TNU5,133346,2900761,1110.0,1405.0,813125.021569396,2032518,66358,66988,1413430,1487331,143,68.05035548410376,1300.2931321524454,21.75364090411411,0.4976377244161805,0.48726179095761424,True
WUU5,130903,1912792,1058.0,2822.0,74385.85531042887,183384,63220,67683,914333,998459,142,374.6887675927642,1519.3566915960673,14.612285432724995,0.4829530262866397,0.47800963199344204,True
GKH6,129484,2790347,1265.0,1685.0,155375.63162458682,1220960,65702,63782,1457028,1333319,103,72.86910284110373,1464.1402180964444,21.549743597664577,0.5074140434339378,0.5221673146744832,True
VKZ5,129028,1317488,2533.0,3845.0,55157.36409285717,107828,65564,63464,649616,667872,159,351.14882017418245,2913.917607031032,10.210868958675636,0.5081377685463621,0.49307166365082644,True
RBH5,127549,1540348,10282.0,11090.0,320189.7378372979,495798,67659,59890,748072,792276,42,149.1624565487919,10664.784310343475,12.076519612070655,0.5304549624066045,0.4856512943828278,True
PSU5,127535,1628380,1154.0,1687.0,62192.347742508704,175594,59968,67567,788873,839507,138,96.53492666393242,1364.479272356608,12.76810287372094,0.4702081781471753,0.48445264618823614,True
BTF6,125871,839701,87000.0,109368.0,82407.66640978583,318112,61485,64386,384345,455356,39,2539.661088677805,90439.88659818386,6.671123610680777,0.4884762971613795,0.4577164967053749,True
BMQ5,125339,1030523,59.7,80.98,12743.93697593352,92150,63817,61522,521860,508663,107,4.050930438608477,69.48592816282243,8.221886244504903,0.5091551711757714,0.5064030594174026,True
SPM5,124763,335483,28559.0,34720.0,10039.416104502478,23442,63019,61744,166821,168662,117,1416.0943832906291,31280.524626692208,2.6889622724686006,0.5051096879683881,0.4972561947997365,True
MCM5,124666,596247,8226.0,13322.0,22032.692657834392,45906,60579,64087,293040,303207,117,1312.7000365436272,10066.57398970048,4.782755522756807,0.48593040604495213,0.49147417093922485,True
ETH6,124578,1509459,22.19,38.96,129691.1352990939,582078,61113,63465,724293,785166,100,4.806023336723551,25.807638828685644,12.116577565862352,0.49056013100226364,0.4798361532178085,True
SPZ5,123951,401820,28655.0,33659.0,13583.159295245707,35800,62354,61597,198971,202849,159,1282.3717904276598,30209.668481900106,3.241764890964978,0.5030536260296408,0.49517445622418,True
AKM5,121301,355523,13384.0,20800.0,9191.047465189395,20376,59788,61513,175946,179577,117,1646.3402069205124,16341.16093849185,2.930915656095168,0.49288958870907906,0.4948934386804792,True
NKU5,120771,199922,100080.0,142438.0,6592.996740400778,17464,59691,61080,98503,101419,140,8943.384776870726,117571.37437795497,1.655380844739217,0.4942494473010905,0.4927071557907584,True
MCZ5,119027,585750,6317.0,9634.0,27355.230060186503,56308,60304,58723,290407,295343,157,993.1088212367403,7237.808060356054,4.921152343585909,0.5066413502818689,0.49578659837814765,True
SCZ5,118977,3039381,1204.0,1848.0,195094.73417281557,441574,59707,59270,1458276,1581105,160,197.51399560314618,1316.00496734663,25.54595426006707,0.5018364894055154,0.4797937474768711,True
NKM5,117987,175211,93026.0,140378.0,6258.701219367713,13122,57541,60446,84871,90340,117,11360.39214402082,118279.25590107385,1.4850025850305542,0.4876893217049336,0.484393103172746,True
NKZ5,117172,209329,103333.0,134585.0,46995.85513007602,94322,57888,59284,101560,107769,160,6672.816660378058,114406.82360120166,1.7865104291127574,0.49404294541358,0.4851692789818898,True
NMZ5,116377,569760,9703.0,13960.0,27508.941552275217,58990,58821,57556,288300,281460,160,1052.6707781345358,10728.23500348007,4.895812746504894,0.5054349227080952,0.5060025273799494,True
PTH5,115867,357219,940.0,1047.6,39445.48159360043,58054,57162,58705,160447,196772,56,21.2774106635524,995.2632708191289,3.083008967177885,0.4933415036205304,0.44915583997491737,True
SZM5,114771,1934564,1220.0,2219.0,90175.22078610386,152974,56521,58250,961738,972826,117,197.46950206052546,1642.0464141638568,16.85586080107344,0.4924676094135278,0.49713423799884626,True
RUH5,113730,1849315,1155.0,1703.0,76269.32908420103,125418,56023,57707,924951,924364,55,131.5860077708773,1524.46003692957,16.26057328761101,0.4925965004836015,0.5001587074132855,True
SNH5,111488,322963,23622.0,30630.0,24622.06851236864,31296,55779,55709,160979,161984,55,1599.8816166221143,27816.556615958667,2.8968409156142365,0.5003139351320322,0.4984440942151268,True
MCU5,107796,481097,7469.0,13365.0,17667.517447175578,42182,53214,54582,237265,243832,143,1199.5242709130157,8745.980713570078,4.463032023451705,0.49365468106423244,0.4931749730303868,True
SOH5,107221,574956,5750.0,6921.0,47998.460055409116,87966,43536,63685,274622,300334,55,194.61725019656961,6383.941429384169,5.362345063000718,0.40603986159427724,0.4776400281064986,True
NKH5,107103,157556,88510.0,137008.0,8987.704608765283,11194,54040,53063,78437,79119,55,12590.050105055623,118701.08529172852,1.4710699046712044,0.5045610300365069,0.4978356901673056,True
NMM5,106941,368449,10998.0,18691.0,25629.963345276832,49844,51420,55521,180362,188087,117,1842.273408661302,13377.596684152944,3.445348369661776,0.48082587595029036,0.4895168666491156,True
NMH5,105912,380680,13990.0,17090.0,62201.73941976017,78958,54638,51274,199558,181122,55,617.7969728505468,15474.379399879144,3.594304705793489,0.515881108845079,0.5242145634128402,True
CEZ5,105082,1816706,9602.0,11995.0,49011.23608451555,265704,53500,51582,904669,912037,155,581.4719039054412,10934.032098741935,17.28846044041796,0.5091262062008717,0.4979721539973997,True
RLH5,104742,830998,3416.0,4440.0,32467.74632356306,75346,52624,52118,408010,422988,55,256.9298427737503,3983.009556815795,7.933761050963319,0.5024154589371981,0.4909879446159919,True
RLU5,104620,1015348,2872.0,4810.0,33845.24110360867,76214,52860,51760,502125,513223,143,405.66799274630506,3327.1855285796214,9.705104186580003,0.5052571210093673,0.4945348786819888,True
YDH6,104138,671268,3942.0,5000.0,38186.17236105764,233278,51356,52782,316736,354532,98,181.61415397961525,4564.3808504100325,6.445946724538593,0.4931533157925061,0.47184730986729595,True
LKH6,103364,212329,49204.0,68401.0,17787.496437376427,219490,57502,45862,111982,100347,98,4529.238654973838,55666.41587012886,2.0541871444603537,0.5563058705158469,0.5273985183371089,True
ETU5,101632,2849550,27.29,36.78,130364.54433082085,204670,49697,51935,1435577,1413973,44,1.8728967484738648,33.92822536209068,28.03792112720403,0.48898968828715367,0.5037907739818568,True
CRM6,99918,1145885,11.253,16.435,62645.516885850615,764532,49049,50869,521953,623932,244,1.2951868510581863,11.982374907424088,11.468253968253968,0.49089253187613846,0.4555020791789752,True
RTU5,98947,578762,5248.0,8057.0,28508.09389272694,88892,50406,48541,297211,281551,139,638.8282550608427,6527.729370268932,5.8492122045135275,0.5094242372179045,0.5135288771550309,True
SNM5,96733,263549,21637.0,32100.0,14291.979977134944,30510,47203,49530,128979,134570,116,3096.4192301432,25103.39644175204,2.724499395242575,0.48797204676790756,0.48939286432504014,True
TTZ5,96202,184093,52537.0,75083.0,8353.362663307213,19562,48622,47580,92346,91747,151,5177.417252351293,60228.65198228727,1.913608864680568,0.505415687823538,0.5016268951019321,True
RUM5,95319,1541951,1050.0,1787.0,52150.66198870551,121318,46214,49105,758345,783606,117,182.61770223465885,1414.8438296666982,16.17674335651864,0.48483513255489463,0.49180875397467233,True
RLZ5,93299,842988,2888.0,3924.0,46866.355757196536,94862,46986,46313,416842,426146,160,220.44133396824205,3204.035788164932,9.03533799933547,0.5036066838872871,0.494481534731218,True
RTZ5,92739,498516,5405.0,7683.0,21184.368902111888,58410,46648,46091,233849,264667,158,552.6949892926734,6188.285068849135,5.3754731019312265,0.5030030515748498,0.46909025989135755,True
TTM5,91408,152017,60863.0,81350.0,8512.030219800685,38108,48699,42709,76497,75520,112,4189.011751051855,67632.09360231052,1.6630601260283564,0.53276518466655,0.5032134563897459,True
RLM5,91342,618548,2993.0,4677.0,29153.554660102498,63234,44961,46381,294337,324211,117,455.8851346207405,3765.4187011451468,6.771780779925993,0.4922270149547853,0.47585151031124506,True
SPH5,90888,240321,28075.0,32795.0,10551.361467654036,14830,46018,44870,121630,118691,55,1461.7122962597834,30335.20815729249,2.6441444415104303,0.5063154651879236,0.5061147382043184,True
X5M5,88623,724264,3076.0,3847.0,51814.70584525242,94862,43706,44917,368435,355829,100,133.99046249791053,3478.709996276362,8.172415738578021,0.49316768784627013,0.508702627771089,True
CEH6,86437,669299,9978.0,13307.0,44844.120520048025,270588,44291,42146,353160,316139,102,678.0112466847006,12092.173212860234,7.743200249892985,0.5124078808843435,0.5276565481197492,True
TNZ5,86249,1491031,1226.0,1463.0,106904.53554186075,260198,43614,42635,745832,745199,164,51.694891561515064,1310.632146459669,17.287516377001474,0.5056754281209057,0.5002122692284735,True
BMU5,85918,560143,58.24,113.95,7917.439376545402,41788,43309,42609,283852,276291,131,3.4549949000321885,67.9848323983333,6.519506971763775,0.5040736516213133,0.506749169408526,True
SGZ5,84531,180625,37779.0,51000.0,10651.13168587385,24698,41002,43529,85746,94879,156,4306.356159182263,40309.13151388248,2.1367900533532076,0.4850528208586199,0.474718339100346,True
BMX5,83452,585216,60.22,77.05,5144.520326887695,28580,41041,42411,286564,298652,116,2.5406752163003166,64.48479389349566,7.012606048986243,0.4917916886353832,0.4896721894138233,True
BBH5,82905,1242022,81.01,148.7,29754.811299718534,55746,41340,41565,591738,650284,56,22.94459539607553,123.25660249683371,14.981267716060552,0.4986430251492672,0.4764311743270248,True
MVZ5,82437,5538299,516.0,837.0,874188.5017993689,1164042,43390,39047,2948117,2590182,78,45.7448220522141,613.3592076373473,67.18219974040782,0.5263413273166175,0.5323145247304272,True
NRG6,81393,1308204,3.07,4.343,64404.432069311384,497552,40740,40653,652684,655520,100,0.22263714987631902,3.5531909623677707,16.072684383177915,0.5005344439939553,0.49891607119378933,True
X5U5,80630,1016890,2710.0,3999.0,99998.44641148657,472184,37667,42963,482557,534333,144,210.47580638594775,3009.4685724916285,12.611807019719707,0.46715862582165446,0.4745419858588441,True
SSH6,80028,1318336,892.0,1497.0,82918.04707727395,415576,40854,39174,608938,709398,102,90.97550289908914,1006.9686734642875,16.473434297995702,0.5104963262858,0.4618989392688965,True
MTU5,78408,264667,19000.0,27500.0,21900.045807643874,116880,39933,38475,133428,131239,145,1404.3606049091106,21228.161220793798,3.3755101520253037,0.5092975206611571,0.5041353852199179,True
BMK5,77477,434057,58.61,80.8,3238.443776283097,17708,38761,38716,205072,228985,82,4.458593595557493,66.03303677220336,5.60239813105825,0.5002904087664727,0.4724540786117952,True
