date,symbol,open_price,high_price,low_price,close_price,avg_price,total_volume,num_trades,mean_open_pos,max_open_pos,buy_volume,sell_volume,buy_count,sell_count,asset_class,daily_return,abs_return,price_range,relative_range,volume_per_trade,buy_share,direction_imbalance,normalized_close,month,weekday,weekday_name
2025-04-04,EURRUBF,94.62,96.42,93.18,95.56,95.00152839506171,10145,4050,61332.58074074074,62500,5462,4683,2029,2021,Currency (EUR/RUB),1.004122185815448,1.004122185815448,3.239999999999995,3.390539974884884,2.504938271604938,0.5383932971907344,0.038393297190734366,89.24168845722824,4,4,Friday
2025-04-07,EURRUBF,96.1,97.2,94.69,95.2,96.02011251758087,8141,3555,64082.627285513365,64824,4627,3514,1997,1558,Currency (EUR/RUB),-0.37672666387610354,0.37672666387610354,2.510000000000005,2.636554621848745,2.290014064697609,0.5683576956147893,0.06835769561478933,88.90549122151663,4,0,Monday
2025-04-08,EURRUBF,95.2,96.95,95.01,96.91,95.6995357474466,4549,2154,64200.208913649025,64832,2555,1994,1135,1019,Currency (EUR/RUB),1.7962184873949516,1.7962184873949516,1.9399999999999977,2.001857393457845,2.1118848653667595,0.5616619037151023,0.06166190371510227,90.5024280911468,4,1,Tuesday
2025-04-09,EURRUBF,97.01,97.7,93.93,94.29,96.14764972419228,11013,5076,65206.043735224586,66052,4500,6513,2270,2806,Currency (EUR/RUB),-2.703539366422447,2.703539366422447,3.769999999999996,3.998303107434506,2.1696217494089836,0.40860800871697084,0.09139199128302916,88.05565932013448,4,2,Wednesday
2025-04-10,EURRUBF,94.37,96.78,94.37,96.29,95.8084311868687,5472,3168,65069.94255050505,65522,3361,2111,1998,1170,Currency (EUR/RUB),2.1211157068618203,2.1211157068618203,2.4099999999999966,2.502855955966348,1.7272727272727273,0.61421783625731,0.11421783625730997,89.92342174075458,4,3,Thursday
2025-04-11,EURRUBF,96.85,98.1,94.89,95.61,96.51090845724906,10096,4304,65443.90381040892,66552,4707,5389,1921,2383,Currency (EUR/RUB),-0.7062000207705976,0.7062000207705976,3.2099999999999937,3.357389394414804,2.345724907063197,0.4662242472266244,0.03377575277337558,89.28838251774374,4,4,Friday
2025-04-14,EURRUBF,95.96,96.36,94.76,95.29,95.36836689741976,7319,3178,62899.76651982379,63890,3509,3810,1674,1504,Currency (EUR/RUB),-0.33469302374228294,0.33469302374228294,1.5999999999999943,1.6790848987301858,2.303020767778477,0.4794370815685203,0.020562918431479726,88.98954053044453,4,0,Monday
2025-04-15,EURRUBF,95.1,95.46,93.95,94.22,94.55087677725119,7122,3376,62873.30450236967,63218,3282,3840,1335,2041,Currency (EUR/RUB),-1.1228880260258256,1.1228880260258256,1.509999999999991,1.6026321375504045,2.109597156398104,0.46082561078348777,0.03917438921651223,87.99028763541278,4,1,Tuesday
2025-04-16,EURRUBF,94.33,96.09,94.33,95.59,95.41327402135231,2789,1405,62665.55587188612,63080,1527,1262,761,644,Currency (EUR/RUB),1.4540437274463969,1.4540437274463969,1.7600000000000051,1.841196777905644,1.985053380782918,0.547508067407673,0.047508067407672994,89.26970489353755,4,2,Wednesday
2025-04-17,EURRUBF,95.36,95.48,92.65,92.9,93.77809208231601,8066,2867,64270.01604464597,66370,2112,5954,921,1946,Currency (EUR/RUB),-2.8141018935035067,2.8141018935035067,2.8299999999999983,3.046286329386435,2.8133937914196023,0.261839821472849,0.238160178527151,86.75756443780351,4,3,Thursday
2025-04-18,EURRUBF,93.03,94.45,92.14,93.59,93.47770533141211,9082,2776,66954.14985590779,68416,4368,4714,1354,1422,Currency (EUR/RUB),0.7427341227125961,0.7427341227125961,2.3100000000000023,2.4682124158563976,3.271613832853026,0.48095133230565956,0.019048667694340438,87.40194247291745,4,4,Friday
2025-04-21,EURRUBF,93.67,94.59,93.31,94.06,94.12751626256653,3585,1691,67480.3903015967,67922,1656,1929,831,860,Currency (EUR/RUB),0.502190404957803,0.502190404957803,1.2800000000000011,1.3608335105251979,2.120047309284447,0.4619246861924686,0.038075313807531375,87.84086664176317,4,0,Monday
2025-04-22,EURRUBF,94.28,94.45,92.55,93.78,93.7003557431414,18192,6634,71772.36267711788,75376,10548,7644,3261,3373,Currency (EUR/RUB),-0.29768233042738457,0.29768233042738457,1.9000000000000057,2.0260183407976173,2.742236961109436,0.5798153034300791,0.07981530343007914,87.57937990287635,4,1,Tuesday
2025-04-23,EURRUBF,93.7,95.45,93.39,95.03,94.72120214752567,12707,4284,72465.75770308124,75100,5518,7189,2446,1838,Currency (EUR/RUB),1.3329068031563196,1.3329068031563196,2.0600000000000023,2.1677365042618146,2.966153127917834,0.4342488392224758,0.06575116077752419,88.74673141576392,4,2,Wednesday
2025-04-24,EURRUBF,95.17,95.33,94.4,95.17,94.91949779735683,6796,2270,66970.70484581498,67970,2743,4053,961,1309,Currency (EUR/RUB),0.14732189834789633,0.14732189834789633,0.9299999999999926,0.9771986970683962,2.9938325991189427,0.40361977633902296,0.09638022366097704,88.87747478520733,4,3,Thursday
2025-04-25,EURRUBF,94.95,94.97,94.08,94.68,94.53375000000001,4616,1656,65847.95652173914,66690,2444,2172,779,877,Currency (EUR/RUB),-0.5148681307134528,0.5148681307134528,0.8900000000000006,0.9400084495141535,2.78743961352657,0.5294627383015598,0.029462738301559765,88.4198729921554,4,4,Friday
2025-04-28,EURRUBF,94.67,95.05,93.5,94.14,94.04983993260319,10049,3561,61694.89356922213,64698,4637,5412,1711,1850,Currency (EUR/RUB),-0.5703422053232043,0.5703422053232043,1.5499999999999972,1.646483960059483,2.8219601235607974,0.46143894914916905,0.03856105085083095,87.91557713858798,4,0,Monday
2025-04-29,EURRUBF,94.1,94.14,93.08,93.41,93.52553326293558,7761,2841,59499.48328053502,60692,4098,3663,1495,1346,Currency (EUR/RUB),-0.77544083280221,0.77544083280221,1.0600000000000023,1.1347821432394842,2.7317845828933476,0.5280247390800155,0.02802473908001546,87.23384385506164,4,1,Tuesday
2025-04-30,EURRUBF,93.41,93.8,92.27,92.95,92.89979055041404,5753,2053,60181.877252800776,60826,2242,3511,893,1160,Currency (EUR/RUB),-0.49245262819825886,0.49245262819825886,1.5300000000000011,1.646046261430878,2.802240623477837,0.3897097166695637,0.11029028333043628,86.80425849831902,4,2,Wednesday
2025-05-02,EURRUBF,92.84,94.78,92.64,94.01,94.18471340046476,7248,2582,58713.72966692487,59704,3593,3655,1356,1226,Currency (EUR/RUB),1.14039806347499,1.14039806347499,2.1400000000000006,2.2763535794064467,2.807126258714175,0.49572295805739514,0.0042770419426048645,87.79417258124768,5,4,Friday
2025-05-05,EURRUBF,94.45,94.79,92.54,92.96,93.39940869565217,9371,2875,55925.80869565217,58006,3587,5784,1237,1638,Currency (EUR/RUB),-1.1169024571854202,1.1169024571854202,2.25,2.4203958691910503,3.259478260869565,0.3827766513712517,0.11722334862874828,86.81359731042211,5,0,Monday
2025-05-06,EURRUBF,92.97,93.16,92.29,92.79,92.56493577981651,8542,2180,57605.46880733945,61612,5816,2726,1216,964,Currency (EUR/RUB),-0.18287435456109113,0.18287435456109113,0.8699999999999903,0.9376010345942346,3.918348623853211,0.6808709904003746,0.18087099040037458,86.65483750466942,5,1,Tuesday
2025-05-07,EURRUBF,92.69,93.38,91.76,92.91,92.61385126964933,3774,1654,61812.97702539299,62096,1656,2118,718,936,Currency (EUR/RUB),0.1293242806336803,0.1293242806336803,1.6199999999999903,1.743622860833054,2.2817412333736398,0.43879173290937995,0.06120826709062005,86.76690324990662,5,2,Wednesday
2025-05-08,EURRUBF,92.95,93.67,92.31,92.45,93.00841791044776,2394,1340,62058.63731343284,62598,1037,1357,603,737,Currency (EUR/RUB),-0.4951027876439529,0.4951027876439529,1.3599999999999994,1.4710654407787986,1.7865671641791045,0.43316624895572264,0.06683375104427736,86.33731789316398,5,3,Thursday
2025-05-12,EURRUBF,92.46,92.46,89.61,89.9,90.6720462464365,10288,3157,61069.47291732657,63486,3671,6617,1328,1829,Currency (EUR/RUB),-2.758247701460248,2.758247701460248,2.8499999999999943,3.170189098998881,3.2587899904973074,0.3568234836702955,0.14317651632970452,83.95592080687338,5,0,Monday
2025-05-13,EURRUBF,89.9,90.56,89.64,90.13,89.94463893510816,10897,3005,62986.25557404326,67028,6540,4357,1650,1355,Currency (EUR/RUB),0.25583982202446176,0.25583982202446176,0.9200000000000017,1.0207478087207387,3.626289517470882,0.6001651830779113,0.10016518307791134,84.17071348524468,5,1,Tuesday
2025-05-14,EURRUBF,89.9,90.89,89.89,90.8,90.35535187526338,8220,2373,71848.58912768647,73116,5554,2666,1420,953,Currency (EUR/RUB),0.7433706867857603,0.7433706867857603,1.0,1.1013215859030838,3.463969658659924,0.675669099756691,0.17566909975669098,84.79641389615242,5,2,Wednesday
2025-05-15,EURRUBF,90.6,90.85,89.75,90.12,90.17595997034842,4032,1349,71482.89399555227,72656,1860,2172,634,715,Currency (EUR/RUB),-0.7488986784140894,0.7488986784140894,1.0999999999999943,1.2205947625388307,2.988880652335063,0.46130952380952384,0.038690476190476164,84.16137467314158,5,3,Thursday
2025-05-16,EURRUBF,90.12,91.21,90.12,90.65,90.79742051786299,10362,3051,70217.75090134382,70762,5278,5084,1458,1593,Currency (EUR/RUB),0.5881047492232616,0.5881047492232616,1.0899999999999892,1.202426916712619,3.3962635201573255,0.5093611271955221,0.009361127195522068,84.6563317146059,5,4,Friday
2025-05-19,EURRUBF,90.62,91.07,90.34,90.74,90.74355532786885,9341,1952,68605.79508196721,70780,4772,4569,1100,852,Currency (EUR/RUB),0.09928295642580576,0.09928295642580576,0.7299999999999898,0.804496363235607,4.785348360655738,0.5108660742961139,0.010866074296113859,84.7403810235338,5,0,Monday
2025-05-20,EURRUBF,90.63,91.74,90.63,91.58,91.35998080614203,8390,2084,65917.84644913628,67876,3377,5013,1060,1024,Currency (EUR/RUB),0.9257218426272917,0.9257218426272917,1.1099999999999994,1.212055033850185,4.025911708253359,0.4025029797377831,0.0974970202622169,85.52484124019425,5,1,Tuesday
2025-05-21,EURRUBF,91.7,91.9,90.36,90.48,90.73180719656284,14153,3724,64857.6589688507,67378,6583,7570,1762,1962,Currency (EUR/RUB),-1.201135619130811,1.201135619130811,1.5400000000000063,1.7020335985853297,3.800483351235231,0.4651310676181728,0.0348689323818272,84.4975719088532,5,2,Wednesday
2025-05-22,EURRUBF,90.59,90.7,89.64,90.27,90.25636283961437,7256,2282,63624.43558282209,65440,2862,4394,1047,1235,Currency (EUR/RUB),-0.23209549071618873,0.23209549071618873,1.0600000000000023,1.1742550127395617,3.1796669588080633,0.39443219404630653,0.10556780595369347,84.30145685468808,5,3,Thursday
2025-05-23,EURRUBF,90.4,91.17,90.02,90.23,90.55922972972974,3814,1480,62552.4972972973,63288,2009,1805,781,699,Currency (EUR/RUB),-0.044311509914696234,0.044311509914696234,1.1500000000000057,1.2745206694004274,2.577027027027027,0.5267435762978501,0.02674357629785007,84.26410160627569,5,4,Friday
2025-05-26,EURRUBF,90.4,91.29,90.4,91.24,91.01560353287536,3698,1019,61533.71344455348,61940,2026,1672,544,475,Currency (EUR/RUB),1.1193616313864396,1.1193616313864396,0.8900000000000006,0.9754493643138981,3.629048086359176,0.5478637101135749,0.04786371011357493,85.20732162868883,5,0,Monday
2025-05-27,EURRUBF,91.14,91.43,90.71,91.11,91.14946784922394,7720,1353,61070.19955654102,61430,1334,6386,471,882,Currency (EUR/RUB),-0.14248136782112342,0.14248136782112342,0.7200000000000131,0.7902535396773275,5.705838876570584,0.1727979274611399,0.32720207253886013,85.08591707134853,5,1,Tuesday
2025-05-28,EURRUBF,90.9,90.9,89.7,90.01,90.28585059171597,4262,1352,61843.347633136094,62094,1934,2328,552,800,Currency (EUR/RUB),-1.2073317967292274,1.2073317967292274,1.2000000000000028,1.3331852016442647,3.1523668639053253,0.45377756921633033,0.046222430783669666,84.05864774000747,5,2,Wednesday
2025-05-29,EURRUBF,89.9,89.9,88.65,89.39,89.26152589827345,7372,2143,62754.08119458703,63630,3430,3942,953,1190,Currency (EUR/RUB),-0.6888123541828772,0.6888123541828772,1.25,1.3983667076854234,3.44003733084461,0.46527400976668476,0.03472599023331524,83.47964138961524,5,3,Thursday
2025-05-30,EURRUBF,89.3,90.02,89.08,89.92,89.63867337602929,6830,2186,62943.805123513266,63370,3693,3137,1233,953,Currency (EUR/RUB),0.5929074840586246,0.5929074840586246,0.9399999999999977,1.0453736654804247,3.1244281793229645,0.5407027818448024,0.04070278184480236,83.97459843107957,5,4,Friday
2025-06-02,EURRUBF,89.92,91.44,89.92,90.95,90.74015584415584,5363,1540,62913.27662337662,63474,3084,2279,832,708,Currency (EUR/RUB),1.1454626334519658,1.1454626334519658,1.519999999999996,1.6712479384277033,3.4824675324675325,0.5750512772701846,0.07505127727018457,84.93649607769892,6,0,Monday
2025-06-03,EURRUBF,90.9,90.9,90.08,90.24,90.33583994232156,3691,1387,63722.59120403749,64062,1760,1931,574,813,Currency (EUR/RUB),-0.7806487080813773,0.7806487080813773,0.8200000000000074,0.9086879432624196,2.6611391492429703,0.4768355459225142,0.023164454077485797,84.27344041837877,6,1,Tuesday
2025-06-04,EURRUBF,90.13,91.59,89.68,91.2,90.62753734721593,9484,2209,64703.52557718425,65616,6107,3377,1280,929,Currency (EUR/RUB),1.0638297872340496,1.0638297872340496,1.9099999999999966,2.094298245614031,4.293345405160706,0.6439266132433572,0.1439266132433572,85.16996638027643,6,2,Wednesday
2025-06-05,EURRUBF,91.3,91.46,90.67,91.31,91.06506656804734,5089,1352,65337.17159763313,66114,3095,1994,723,629,Currency (EUR/RUB),0.12061403508771829,0.12061403508771829,0.789999999999992,0.8651845361953696,3.76405325443787,0.6081744940066811,0.10817449400668111,85.27269331341054,6,3,Thursday
2025-06-06,EURRUBF,91.31,91.45,89.89,90.77,90.7408033964729,6301,1531,64569.38340953625,65324,2920,3381,694,837,Currency (EUR/RUB),-0.5913919614500163,0.5913919614500163,1.5600000000000023,1.7186295031398064,4.115610711952972,0.46341850499920645,0.03658149500079355,84.7683974598431,6,4,Friday
2025-06-09,EURRUBF,90.8,90.9,90.19,90.49,90.52848314606742,3860,890,63493.17752808989,63820,1972,1888,432,458,Currency (EUR/RUB),-0.3084719621020193,0.3084719621020193,0.710000000000008,0.7846170847607559,4.337078651685394,0.510880829015544,0.010880829015543991,84.5069107209563,6,0,Monday
2025-06-10,EURRUBF,90.41,90.41,88.97,88.99,89.66887116564418,5971,1630,64494.62944785276,65718,2327,3644,516,1114,Currency (EUR/RUB),-1.6576417283677758,1.6576417283677758,1.4399999999999977,1.618159343746486,3.6631901840490797,0.3897169653324401,0.1102830346675599,83.10608890549122,6,1,Tuesday
2025-06-11,EURRUBF,89.0,91.51,88.96,91.38,90.7254051724138,8165,2320,64805.019827586206,65708,3840,4325,1273,1047,Currency (EUR/RUB),2.685695021912582,2.685695021912582,2.5500000000000114,2.790544977019054,3.519396551724138,0.47030006123698714,0.029699938763012856,85.33806499813224,6,2,Wednesday
2025-06-13,EURRUBF,91.46,91.47,90.23,90.89,90.76227328431372,4644,1632,64501.700980392154,64932,2208,2436,825,807,Currency (EUR/RUB),-0.5362223681330658,0.5362223681330658,1.2399999999999949,1.364286500165029,2.8455882352941178,0.4754521963824289,0.024547803617571085,84.88046320508032,6,4,Friday
2025-06-16,EURRUBF,90.68,91.44,90.16,90.96,90.95932929904185,7451,1983,65988.92486132123,66742,4473,2978,978,1005,Currency (EUR/RUB),0.07701617339641587,0.07701617339641587,1.2800000000000011,1.4072119613016723,3.7574382249117497,0.6003221044155147,0.1003221044155147,84.945834889802,6,0,Monday
2025-06-17,EURRUBF,91.01,91.22,90.09,90.16,90.73122096486004,5800,1679,65578.86360929125,66480,1727,4073,555,1124,Currency (EUR/RUB),-0.8795074758135457,0.8795074758135457,1.1299999999999955,1.2533274179236862,3.4544371649791543,0.2977586206896552,0.2022413793103448,84.19872992155398,6,1,Tuesday
2025-06-18,EURRUBF,90.23,90.52,90.03,90.15,90.35388260635433,5660,1857,65853.15347334411,66900,3297,2363,1056,801,Currency (EUR/RUB),-0.011091393078965783,0.011091393078965783,0.4899999999999949,0.5435385468663282,3.0479267635971996,0.5825088339222615,0.08250883392226149,84.18939110945088,6,2,Wednesday
2025-06-19,EURRUBF,90.09,90.76,89.96,90.69,90.19051660516605,5973,1626,68688.17958179582,70840,2949,3024,782,844,Currency (EUR/RUB),0.5990016638935058,0.5990016638935058,0.8000000000000114,0.8821259234755886,3.6734317343173433,0.4937217478653943,0.0062782521346057,84.6936869630183,6,3,Thursday
2025-06-20,EURRUBF,90.79,90.98,90.3,90.69,90.66833469387755,5048,1225,70835.72081632653,71194,2605,2443,746,479,Currency (EUR/RUB),0.0,0.0,0.6800000000000068,0.7498070349542473,4.120816326530612,0.5160459587955626,0.016045958795562587,84.6936869630183,6,4,Friday
2025-06-23,EURRUBF,90.66,91.03,90.05,90.98,90.37341600901917,6476,1774,69424.21420518601,70594,3258,3218,757,1017,Currency (EUR/RUB),0.31977064725989823,0.31977064725989823,0.980000000000004,1.077159815344036,3.650507328072153,0.5030883261272391,0.0030883261272390827,84.96451251400823,6,0,Monday
2025-06-24,EURRUBF,91.0,91.9,90.96,91.29,91.45663760424563,14060,2638,69391.78923426839,72584,7707,6353,1509,1129,Currency (EUR/RUB),0.340734227302697,0.340734227302697,0.9400000000000119,1.0296856172636781,5.3297952994692945,0.5481507823613087,0.04815078236130865,85.25401568920434,6,1,Tuesday
2025-06-25,EURRUBF,91.38,91.55,90.86,91.29,91.04686970552642,7239,2479,68497.82977006858,71754,1727,5512,580,1899,Currency (EUR/RUB),0.0,0.0,0.6899999999999977,0.7558330594807731,2.9201290843081886,0.23856886310263847,0.2614311368973615,85.25401568920434,6,2,Wednesday
2025-06-26,EURRUBF,91.37,92.13,91.37,91.86,91.84853998532648,9677,2726,68333.89288334556,70022,6341,3336,2018,708,Currency (EUR/RUB),0.6243838317449901,0.6243838317449901,0.7599999999999909,0.8273459612453635,3.5498899486427,0.6552650614859977,0.15526506148599772,85.78632797908105,6,3,Thursday
2025-06-27,EURRUBF,91.84,92.26,91.72,92.17,92.07459637561779,9651,1214,70569.39538714991,74472,6527,3124,633,581,Currency (EUR/RUB),0.3374700631395555,0.3374700631395555,0.5400000000000063,0.5858739286101836,7.949752883031302,0.6763029737851,0.17630297378509996,86.07583115427718,6,4,Friday
2025-06-30,EURRUBF,92.0,92.46,91.58,92.37,92.10537720706259,12262,2492,76753.27929373996,81844,7679,4583,1331,1161,Currency (EUR/RUB),0.21699034392970162,0.21699034392970162,0.8799999999999955,0.9526902674028315,4.920545746388443,0.6262436796607405,0.12624367966074046,86.26260739633919,6,0,Monday
2025-07-01,EURRUBF,92.46,92.98,92.31,92.84,92.62883024691357,11728,3240,80774.87839506172,83478,5901,5827,1092,2148,Currency (EUR/RUB),0.5088232109992319,0.5088232109992319,0.6700000000000017,0.7216716932356761,3.619753086419753,0.5031548431105047,0.0031548431105047348,86.70153156518491,7,1,Tuesday
2025-07-02,EURRUBF,92.97,93.19,92.59,93.12,92.81998768472906,9983,2436,83353.47783251232,84538,4698,5285,1733,703,Currency (EUR/RUB),0.30159414045669575,0.30159414045669575,0.5999999999999943,0.6443298969072104,4.098111658456486,0.4706000200340579,0.029399979965942125,86.96301830407172,7,2,Wednesday
2025-07-03,EURRUBF,93.1,93.57,92.81,93.21,93.14716084716659,8954,1747,85237.71837435605,87400,4420,4534,877,870,Currency (EUR/RUB),0.09664948453607103,0.09664948453607103,0.7599999999999909,0.8153631584593831,5.125357756153406,0.49363412999776635,0.006365870002233653,87.04706761299961,7,3,Thursday
2025-07-04,EURRUBF,93.28,93.49,93.01,93.18,93.23551380368099,6923,1304,88311.11196319018,90162,3459,3464,667,637,Currency (EUR/RUB),-0.03218538783390512,0.03218538783390512,0.47999999999998977,0.515132002575649,5.309049079754601,0.4996388848764986,0.00036111512350139874,87.01905117669033,7,4,Friday
2025-07-07,EURRUBF,93.14,93.22,91.66,91.83,92.37465555068012,9851,2279,87967.48486178149,89298,4208,5643,914,1365,Currency (EUR/RUB),-1.4488087572440578,1.4488087572440578,1.5600000000000023,1.6987912446912798,4.322509872751207,0.4271647548472236,0.0728352451527764,85.75831154277176,7,0,Monday
2025-07-08,EURRUBF,91.89,92.2,91.59,92.05,91.85275480059084,5480,1354,88527.93205317577,88800,2088,3392,602,752,Currency (EUR/RUB),0.23957312425133548,0.23957312425133548,0.6099999999999994,0.6626833242802819,4.0472673559822745,0.381021897810219,0.118978102189781,85.96376540903996,7,1,Tuesday
2025-07-09,EURRUBF,91.91,92.18,91.59,91.93,91.87912433155081,5620,1496,89082.85294117648,89520,3683,1937,945,551,Currency (EUR/RUB),-0.13036393264529433,0.13036393264529433,0.5900000000000034,0.6417926683346061,3.7566844919786098,0.6553380782918149,0.1553380782918149,85.85169966380278,7,2,Wednesday
2025-07-10,EURRUBF,92.14,92.22,90.96,91.25,91.60426527455529,9595,2586,90787.08739365816,92766,3495,6100,1220,1366,Currency (EUR/RUB),-0.7396932448602289,0.7396932448602289,1.2600000000000051,1.3808219178082248,3.7103634957463263,0.36425221469515373,0.13574778530484627,85.21666044079194,7,3,Thursday
2025-07-11,EURRUBF,91.07,92.68,90.93,92.54,91.84286341195832,8994,1823,87987.84201865058,90028,4174,4820,952,871,Currency (EUR/RUB),1.4136986301369836,1.4136986301369836,1.75,1.8910741301059,4.933625891387822,0.46408716922392707,0.035912830776072935,86.4213672020919,7,4,Friday
2025-07-14,EURRUBF,92.51,92.6,91.37,91.72,91.8861928721174,6827,2385,90526.15513626834,92714,4333,2494,1823,562,Currency (EUR/RUB),-0.8861033066781987,0.8861033066781987,1.2299999999999898,1.3410379415612623,2.8624737945492664,0.6346858063571115,0.13468580635711147,85.65558460963766,7,0,Monday
2025-07-15,EURRUBF,91.74,91.81,90.82,91.04,91.37439168110919,7485,2885,88678.43050259966,91204,2540,4945,1422,1463,Currency (EUR/RUB),-0.7413868294810166,0.7413868294810166,0.9900000000000091,1.087434094903349,2.5944540727902945,0.3393453573814295,0.1606546426185705,85.02054538662684,7,1,Tuesday
2025-07-16,EURRUBF,91.09,91.47,90.5,91.15,90.90933673469388,9467,2940,82059.56190476191,85518,3523,5944,725,2215,Currency (EUR/RUB),0.12082601054481668,0.12082601054481668,0.9699999999999989,1.0641799232035094,3.220068027210884,0.37213478398647937,0.12786521601352063,85.12327231976093,7,2,Wednesday
2025-07-17,EURRUBF,91.03,91.21,90.55,90.78,90.85229079008882,5483,2139,78289.03599812997,79186,2206,3277,422,1717,Currency (EUR/RUB),-0.4059243006034108,0.4059243006034108,0.6599999999999966,0.7270323859880993,2.563347358578775,0.40233448841874886,0.09766551158125114,84.77773627194621,7,3,Thursday
2025-07-18,EURRUBF,90.86,92.03,90.86,91.63,91.56289026915114,11377,2415,81303.43354037267,84424,4205,7172,853,1562,Currency (EUR/RUB),0.9363295880149725,0.9363295880149725,1.1700000000000017,1.2768743861180856,4.710973084886128,0.36960534411532037,0.13039465588467963,85.57153530070974,7,4,Friday
2025-07-21,EURRUBF,91.52,91.74,91.07,91.42,91.39929806181247,13065,1909,84735.59874279727,86762,7879,5186,864,1045,Currency (EUR/RUB),-0.22918258212375475,0.22918258212375475,0.6700000000000017,0.7328812076132156,6.8438973284442115,0.6030616150019135,0.10306161500191346,85.37542024654464,7,0,Monday
2025-07-22,EURRUBF,91.39,92.39,91.38,92.25,91.86483786152498,6633,1141,84702.42068361086,86820,3693,2940,673,468,Currency (EUR/RUB),0.9078976154014429,0.9078976154014429,1.0100000000000051,1.0948509485094906,5.813321647677476,0.5567616463138851,0.05676164631388514,86.15054165110199,7,1,Tuesday
2025-07-23,EURRUBF,92.2,92.55,91.77,92.35,92.19121996303143,6891,1623,83670.65927295132,84388,3156,3735,828,795,Currency (EUR/RUB),0.10840108401082293,0.10840108401082293,0.7800000000000011,0.8446128857606943,4.245841035120148,0.45798868088811495,0.04201131911188505,86.24392977213297,7,2,Wednesday
2025-07-24,EURRUBF,92.51,93.79,92.22,93.27,93.17325725154541,9996,2103,81845.14312886352,82892,6076,3920,1261,842,Currency (EUR/RUB),0.9962100703844179,0.9962100703844179,1.5700000000000074,1.6832850863085744,4.75320970042796,0.6078431372549019,0.10784313725490191,87.10310048561823,7,3,Thursday
2025-07-25,EURRUBF,93.35,93.75,92.91,93.47,93.34382327209099,5131,1143,81788.48993875766,82106,2055,3076,380,763,Currency (EUR/RUB),0.21443122118580682,0.21443122118580682,0.8400000000000034,0.8986840697550051,4.489063867016623,0.40050672383550967,0.09949327616449033,87.28987672768024,7,4,Friday
2025-07-28,EURRUBF,93.63,95.02,92.91,94.84,93.88590014402305,10398,2083,79480.98223715795,82346,5868,4530,1223,860,Currency (EUR/RUB),1.4657109232909082,1.4657109232909082,2.1099999999999994,2.224799662589624,4.99183869419107,0.5643392960184651,0.06433929601846511,88.569293985805,7,0,Monday
2025-07-29,EURRUBF,94.68,95.71,94.47,95.2,94.99635988200589,6389,1695,75724.95221238938,76350,3598,2791,933,762,Currency (EUR/RUB),0.3795866722901664,0.3795866722901664,1.2399999999999949,1.3025210084033558,3.769321533923304,0.5631554233839412,0.0631554233839412,88.90549122151663,7,1,Tuesday
2025-07-30,EURRUBF,95.0,95.43,92.92,92.99,93.64271731843574,16549,4475,82462.24134078213,88086,9376,7173,2908,1567,Currency (EUR/RUB),-2.3214285714285743,2.3214285714285743,2.510000000000005,2.699214969351549,3.6981005586592177,0.5665599129856789,0.06655991298567887,86.84161374673141,7,2,Wednesday
2025-07-31,EURRUBF,92.92,93.15,91.42,91.86,91.91563041385949,21187,4156,80329.44369586141,86906,9688,11499,2073,2083,Currency (EUR/RUB),-1.215184428433158,1.215184428433158,1.730000000000004,1.8833006749401309,5.097930702598653,0.457261528295653,0.042738471704347025,85.78632797908105,7,3,Thursday
2025-08-01,EURRUBF,91.9,92.86,91.47,92.78,92.17292084168336,8401,1996,76966.00801603206,78102,4826,3575,1110,886,Currency (EUR/RUB),1.0015240583496565,1.0015240583496565,1.3900000000000006,1.4981677085578795,4.208917835671342,0.5744554219735746,0.07445542197357458,86.6454986925663,8,4,Friday
2025-08-04,EURRUBF,92.51,93.96,92.12,92.46,92.4158309037901,5515,1372,77898.91982507288,78476,2347,3168,644,728,Currency (EUR/RUB),-0.34490191851692664,0.34490191851692664,1.8399999999999892,1.9900497512437696,4.019679300291545,0.4255666364460562,0.07443336355394381,86.3466567052671,8,0,Monday
2025-08-05,EURRUBF,92.33,93.0,92.26,92.82,92.57163427561836,3985,1132,77891.07243816255,78236,1773,2212,500,632,Currency (EUR/RUB),0.3893575600259602,0.3893575600259602,0.7399999999999949,0.7972419737125566,3.5203180212014136,0.4449184441656211,0.055081555834378904,86.6828539409787,8,1,Tuesday
2025-08-06,EURRUBF,92.83,93.51,92.28,92.85,93.0733445945946,8053,1776,80299.62837837837,81386,4043,4010,847,929,Currency (EUR/RUB),0.03232062055591456,0.03232062055591456,1.230000000000004,1.324717285945077,4.534346846846847,0.5020489258661368,0.002048925866136808,86.710870377288,8,2,Wednesday
2025-08-07,EURRUBF,93.06,93.35,92.35,92.8,92.8536338028169,7613,1775,81220.59943661971,82610,3452,4161,800,975,Currency (EUR/RUB),-0.0538502961766274,0.0538502961766274,1.0,1.0775862068965518,4.289014084507042,0.4534349139629581,0.0465650860370419,86.6641763167725,8,3,Thursday
2025-08-08,EURRUBF,92.66,93.7,92.66,93.08,93.29028008298755,5948,1928,81718.03423236514,82550,3056,2892,1046,882,Currency (EUR/RUB),0.3017241379310365,0.3017241379310365,1.0400000000000063,1.1173184357541968,3.0850622406639006,0.5137861466039004,0.013786146603900429,86.92566305565931,8,4,Friday
